IN2015_v01_096U20150321_HYDROCHEM_ProcessingReport_v1.0.pdf,1261166
Hydrochem_data_nc.zip,169865
README.txt,10309
SOCATv1.5_SouthernOcean_2011_09_22.zip,35839850
IN2015_v01_Voyage_Summary_FINAL_20150407.pdf,3675481
SOCAT_tracks_gridded_monthly_v3.zip,9029256
sr1b_74JC20151217_ct1.tar.gz,617397
SOCATv2_Indian.zip,3653185
AL5196.xlsx,20144
SOCATv3.zip,346243294
SOCATv1.5_NorthPacific_2011_09_22.zip,6914312
IMOS_09AR20160111_UW_REPORT.pdf,219048
096U20160314.exc.csv,263134
320620151206_nc_ctd.zip,671608
IN2015_V01_096U20150321_nc_ctd.zip,166977
IN2015_V01_096U20150321_UW_Metadata.xml,43971
IMOS_09AR20160111_UW.csv,7956533
SOCCOM_09AR20160111_Metadata_UW.xml,44983
SR1B__74JC20151217.exc.csv,94286
PALM_15_11_UW_data_report.pdf,237646
SOCCOM_Polarstern_PS89_report_2015.pdf,1846809
SOCATv1.5_gridded_monthly.zip,6165920
SOCAT_tracks_gridded_monthly_v4.zip,11569655
2016_Poster_SOCAT_v4release.pdf,1226687
Fair_Data_Use_Statement for SOCAT.pdf,74006
SOCATv1.5_gridded_12-month_climatology.zip,2103623
SOCAT_cat_logo.jpg,855356
SOCATv2_NorthPacific.zip,9733785
SOCAT_tracks_gridded_yearly_v4.zip,4071361
SOCATv2_SouthernOceans.zip,58054238
SOCATv3_NorthPacific.zip,13201600
2014-11 PS89_DATA.csv,20404864
SOCAT_tracks_gridded_decades_v4.zip,1508007
SOCATv4_NorthPacific.zip,15686645
Instructions for Read_SOCAT.pdf,183479
README~,3599
SOCATv4_FlagE.zip,26172126
SOCAT_tracks_gridded_yearly_v3.1.zip,3590476
README,4639
IN2015_v01_096U20150321_CTD_ProcessingReport.pdf,819248
SOCATv4_Arctic.zip,22818444
SR1B_74JC20151217.jpg,125291
SOCATv1.5_qrtrdeg_gridded_coastal_monthly.zip,38641269
IN2015_V01_096U20150321_UW.csv,712561
SOCAT_qrtrdeg_gridded_coast_monthly_v4.zip,82636611
SOCATv3_Indian.zip,4439790
SOCCOM-Floats-logsheets_Aurora_Aus_june2016_final.pdf,1411099
SOCAT_tracks_gridded_decades_v2.nc.zip,1005249
SOCAT_qrtrdeg_gridded_coast_monthly_v3.1.zip,77386198
SOCATv1.5_TropicalPacific_2011_09_22.zip,21812437
SOCAT_tracks_gridded_monthly_v2.nc.zip,8547786
3201-00202_Quick_Look_Report_Southern_Ocean_2_2016-03-09_Ver_1-00.pdf,4094147
SOCAT_cat_logo.png,855356
SOCATv2_TropicalAtlantic.zip,10706748
SOCATv3_FlagE.zip,5550275
read_SOCATV2_netcdf_files_V2.m,4208
320620151206.exc.csv,46575
ALL_CTDS_nc.zip,1381920
06AQ20141202_ct1.zip,2045938
SOCATv3_TropicalAtlantic.zip,15353253
Read_SOCAT.m,10851
09AR20160111.exc.csv,341809
SOCATv2_Coastal.zip,86076305
SOCATv1.5_gridded_yearly.zip,1684888
PS89_06AQ20141203_UW_OME.xml,8632
IN2015_V01_096U20150321.exc.csv,41503
SOCATv1.5_gridded_decadal.zip,696648
SOCATv4.zip,452407489
PS89_Expedition_programme.pdf,2159668
096U20160108_UW_PI_OME.xml,45902
read_SOCAT_gridded_netcdf_files.m,6124
SOCATv1.5_NorthAtlantic_2011_09_22.zip,25522934
SOCATv4_SouthernOceans.zip,120086265
74JC20151217_NOC_CR_38.pdf,5065188
SOCAT_tracks_gridded_month_clim_v2.nc.zip,2433795
IN2015_V01_096U20150321_UW_Map.jpg,119817
SOCATv2_NorthAtlantic.zip,21079871
SOCATv4_Coastal.zip,176362768
SOCATv3_Coastal.zip,132831179
Instructions for Read_SOCATv2.pdf,258315
096U20160314_UW.csv,5691709
SOCATv3_Arctic.zip,15032067
SOCATv4_NorthAtlantic.zip,42951154
06AQ20141202_nc_ctd.zip,2338263
06AQ20141202.exc.csv,722213
096U20150321_map.jpg,137309
Instructions_for_Read_SOCATv3.pdf,260189
SOCAT_tracks_gridded_yearly_v2.nc.zip,3016817
SOCATv2_TropicalPacific.zip,29766884
SOCATv3_SouthernOceans.zip,86712474
SOCCOM_shipboard_data_logsheets_OOI_Palmer_2015.pdf,166318
SOCCOM_2015-1_PS89_floats.pdf,1952408
SOCATv3_NorthAtlantic.zip,36567395
Read_SOCATv3.m,18205
SOCATv2_Arctic.zip,6818652
Data policy for the SOCAT version 2 public release_revised.pdf,91511
SOCATv3_TropicalPacific.zip,42508246
06AQ20141202_Cruise Report_do.pdf,20648774
SOCATv1.5_Coastal_2011_09_22.zip,69894412
SOCAT_tracks_gridded_yearly_v3.zip,3564210
IN2015_V01_096U20150321_ct1.zip,146145
SOCATv2.zip,225571928
SOCATv4_TropicalPacific.zip,50039582
SOCAT_tracks_gridded_decades_v3.1.zip,1391375
Release notes of Version 2 of the Surface Ocean CO2 Atlas_v1.docx,26716
SOCAT_qrtrdeg_gridded_coast_monthly_v3.zip,75153953
Read_SOCATv2.m,16137
SOCAT_qrtrdeg_gridded_coast_monthly_v2.nc.zip,69389851
PS89_06AQ20141203_UW_DATA.csv,17029662
PALM_15_11_UW.csv,951347
read_SOCATV3_gridded_netcdf_files.m,5694
SOCATv1.5_TropicalAtlantic_2011_09_22.zip,11369736
kaxis_underway_v3_201516030_60sec.zip,16872067
SOCATv1.5_Global.zip,173498227
096U20160108.jpg,599337
SOCATv4_Indian.zip,4463776
096U20160108_UW.csv,8683956
SOCATv1.5_Indian_2011_09_22.zip,4175130
SOCAT_tracks_gridded_monthly_v3.1.zip,10158299
SOCATv4_TropicalAtlantic.zip,20479759
SOCAT_tracks_gridded_decades_v3.zip,1381058
IN2016_V01 Voyage Summary 20160616.pdf,4780332
096U20160314_UW_PI_OME.xml,44921
320620151206_ct1.zip,615707
2014-11 PS89_METADATA.xls,45056
