NH951S114.bbb,17138
T21su.csv,4491
49RY20061021_hy1.csv,155346
Report64PE239.pdf,2245765
PAPA.jpg,43868
Levitus_heat_year.txt,5627
P23SU.csv,3698
P27WI.csv,4035
KA1996_05.csv,693507
49SU19990121_hy1.csv,126393
NH922S038.bbb,16760
marphmap.jpg,55382
ncom_EqPac155W.txt,17178
NDP_092.pdf,802163
MPG_IMET_pac_30N_1980_2000_TALK.cdf.gz,1981969
33OA20140727.csv,1919953
papa_month.txt,23485
N13WI.csv,3442
jantco2map.jpg,53347
1Swi.csv,820
fig2b_8.pdf,478926
S29su.csv,5383
49FA20040616_hy1.csv,707267
note.txt,4654
P17NSalinityComp.pdf,78085
README_MIT.pdf,30119
09FA19941112_hy1.csv,268423
GasEx98_met_data.prn,248969
inve932.txt,565
NH922S031.bbb,16760
README.txt,2931
P17NPhosphateComp.pdf,78798
35MF20150107.csv,490910
All.Pacific.gt.15S.jpg,39446
fig17a.pdf,628369
sepomgcalcmap.jpg,52865
NH952S036.bbb,17192
T15su.csv,4786
pco2_stations_detrend.txt,45319
MITgcm_movies_Readme.doc,25088
GOMECC_Cruise_Report.pdf,1051088
fig3b.pdf,585127
20wi.csv,1639
T9su.csv,4389
49FA20070424_hy1.csv,337103
OC1987_RT87.csv,85929
NH922S019.bbb,16706
roms_Subtropic.jpg,302252
aprpc05map.jpg,54514
NH922S024.bbb,16349
eqpacw_dtrend.txt,29300
p02wdo.pdf,123743
49RY19970912_hy1.csv,534480
OISO20-CO2WAT-V1.xls,1406976
49TA19980418_hy1.csv,9775
P11SU.csv,3798
P17NDepthComp.pdf,89992
SA1987_SA0_87.csv,26170
33.2wi.csv,1539
CANOBA.pdf,5527106
T7su.csv,4403
fig2a_5.pdf,479504
P8WI.csv,4109
novphmap.jpg,58067
NitrateComp.pdf,79953
NH922S028.bbb,16455
N9SU.csv,3341
21OR19910708.jpg,126310
augpc05map.jpg,54735
PIT1.0_ET_PEAU_DIC_1948_2004.nc.gz,384747366
49SO19980414_hy1.csv,5058
DOTTS2001nuts_report.pdf,3245924
mb1995_180_170_155.csv,1226579
49SU20000628_hy1.csv,249713
p11sdo.pdf,389319
hot_dtrend.txt,29300
T1Swi.csv,2337
MP5_metadata.html,9100
MPI_MET_pCO2_1x1_npac.cdf.gz,28571187
DI1993_170.csv,17179
SaltComp.ps,78844
S25wi.csv,5978
oiso2CO2AIR.txt,2597
T9wi.csv,4534
fig15a.pdf,1601745
S10wi.csv,5908
OISO23-CO2WAT-V2b.xlsx,1107360
juntco2map.jpg,53213
49HO19980601_hy1.csv,30024
OISO08-CO2WAT-V2.xls,905216
T26su.csv,4497
eq155w_dtrend.txt,29300
13wi.csv,1544
PIT1.0_ET_PEAU_PCO2_1949_2004.nc,219866604
NH951S116.bbb,17300
NATL93.inv,394
GOMECC_DIC_FCO2_UW_USF.xls,479232
GasEx98_water_data.prn,220349
ncom_EqPacW.txt,17178
32su.csv,1491
